s22/,andrew-johnson,Hawaii,"January 15-16, 2022",Regional Regatta,FJ,2 Divisions
f22/,tech-dinghy-invitational,MIT,"September 24, 2022",NOT ALLOWED  In-Conference Regatta,Tech (single),Singlehanded
f22/,hood,Tufts,"September 24-25, 2022",NOT ALLOWED  In-Conference Regatta,Lark,2 Divisions
f22/,salt-pond-invite,Rhode Island,"September 24-25, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,saisa-miami,U. Miami,"September 24, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,mrs-hurst-bowl,Dartmouth,"September 24-25, 2022",NOT ALLOWED  In-Conference Regatta,Z420,2 Divisions
f22/,harvard-420-invitational,Harvard,"September 24, 2022",NOT ALLOWED  In-Conference Regatta,420,Combined
f22/,callagy-ross,Vermont,"September 24-25, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,saisa-fall-women-open,North Carolina State,"September 24, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,harvard-fj-invitational,Harvard,"September 24, 2022",NOT ALLOWED  In-Conference Regatta,FJ,1 Division
f22/,richard-ross-bowl,Tufts,"September 24, 2022",NOT ALLOWED  In-Conference Regatta,Rhodes,1 Division
f22/,ashley-river,Citadel,"September 24, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,princeton-fall-open,Princeton,"September 24-25, 2022",Fundamental Regatta,420,2 Divisions
f22/,cazenovia-fall-open,Syracuse,"September 24-25, 2022",Fundamental Regatta,FJ,2 Divisions
f22/,top-open,Cornell,"September 24-25, 2022",Fundamental Regatta,FJ,Combined
f22/,oyster-bowl-women,St. Mary's,"September 24-25, 2022",Fundamental Regatta,FJ,Combined
f22/,oyster-bowl,St. Mary's,"September 24-25, 2022",Fundamental Regatta,420,Combined
f22/,top-women-susan-rogers-75,Cornell,"September 24-25, 2022",Fundamental Regatta,420,Combined
f22/,coho,Stony Brook,"September 24-25, 2022",Fundamental Regatta,FJ,2 Divisions
f22/,sugar-bowl-women,Tulane,"September 24-25, 2022",Regional Regatta,420,Combined
f22/,webb-wollum,Christopher Newport,"September 24-25, 2022",Regional Regatta,FJ,Combined
f22/,sugar-bowl-open,Tulane,"September 24-25, 2022",Regional Regatta,420,Combined
f22/,maisa-match-race,Kings Point,"September 24-25, 2022",Conference Championship Regatta,Sonar,Team
f22/,saisa-match-race,Charleston,"September 24, 2022",Conference Championship Regatta,J-22,Team
f22/,pccsc-open-singlehanded,UC Santa Barbara,"September 24-25, 2022",Conference Championship Regatta,Laser,Singlehanded
f22/,pccsc-women-singlehanded,UC Santa Barbara,"September 24-25, 2022",Conference Championship Regatta,Radial,Singlehanded
f22/,tiger-town,Clemson,"October 2, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,george-warren-smith,MIT,"October 1, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,lark-invite,Tufts,"October 1-2, 2022",NOT ALLOWED  In-Conference Regatta,Lark,2 Divisions
f22/,pere-marquette,Marquette,"October 1-2, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,mccurdy,Delaware,"October 1-2, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,bowdoin-weekday-invite,Bowdoin,"September 30, 2022",NOT ALLOWED  In-Conference Regatta,FJ,1 Division
f22/,mcgill-cup,McGill,"October 1-2, 2022",Fundamental Regatta,420,2 Divisions
f22/,kilpatrick,Central Oklahoma,"October 1-2, 2022",Fundamental Regatta,420,2 Divisions
f22/,shu,Sacred Heart,"October 1-2, 2022",Regional Regatta,Z420,2 Divisions
f22/,moody,Rhode Island,"October 1-2, 2022",Regional Regatta,FJ,2 Divisions
f22/,new-york-maritime-fall-open,NY Maritime,"October 1-2, 2022",Regional Regatta,420,2 Divisions
f22/,cary-price,Michigan,"October 1-2, 2022",Cross Regional Regatta,FJ,2 Divisions
f22/,danmark,Coast Guard,"October 1-2, 2022",Cross Regional Regatta,420,2 Divisions
f22/,women-acc-round-1b,Brown,"October 1-2, 2022",Showcase Regatta,FJ,2 Divisions
f22/,women-acc-series-round-1a,Boston College,"October 1-2, 2022",Showcase Regatta,FJ,2 Divisions
f22/,carl-van-duyne-maisa-singles,Navy,"October 1-2, 2022",Conference Championship Regatta,Laser,Singlehanded
f22/,protest-cup,Bates,"October 9, 2022",NOT ALLOWED  In-Conference Regatta,FJ,Combined
f22/,stoney-burke-women-varsity,Berkeley,"October 8-9, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,stoney-burke-jv,Berkeley,"October 8-9, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,great-herring-pond-open,Mass Maritime,"October 8-9, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,sister-esther-open,Salve Regina,"October 8-9, 2022",NOT ALLOWED  In-Conference Regatta,Lark,2 Divisions
f22/,meyhoefer-cup,Georgia Tech,"October 8, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,eckerd,Eckerd,"October 8, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,kingfisher,Illinois,"October 8-9, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,hoosier-mama,Indiana,"October 8-9, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,tom-curtis,Georgetown,"October 8, 2022",Fundamental Regatta,FJ,1 Division
f22/,jesuit-invite,Fordham,"October 8, 2022",Fundamental Regatta,Z420,1 Division
f22/,rock-chalk,Kansas,"October 8-9, 2022",Fundamental Regatta,420,2 Divisions
f22/,hewitt,Bowdoin,"October 8, 2022",Regional Regatta,420,2 Divisions
f22/,stoney-burke-co-ed-varsity,Berkeley,"October 8-9, 2022",Cross Regional Regatta,FJ,2 Divisions
f22/,stu-nelson,Connecticut College,"October 8-9, 2022",Cross Regional Regatta,FJ,3 Divisions
f22/,atlantic-coast-open-dinghy-championships,St. Mary's,"October 8-9, 2022",Showcase Regatta,420,2 Divisions
f22/,open-atlantic-coast-dinghy-championships-round,Kings Point,"October 8-9, 2022",Showcase Regatta,420,2 Divisions
f22/,mass-maritime-invite,Mass Maritime,"October 16, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,cascadia-cup-gold,Washington,"October 15-16, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,rebecca-blank,Northwestern,"October 15-16, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,savin-hill-invite,Boston College,"October 15, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,saisa-fall-2v2-team-race,Embry-Riddle,"October 15, 2022",NOT ALLOWED  In-Conference Regatta,FJ,Team
f22/,boiler-cup,Purdue,"October 15-16, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,cascadia-cup-silver,Washington,"October 15-16, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,emma-2022,Hope,"October 15-16, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,stony-brook-fall-open,Stony Brook,"October 15-16, 2022",Fundamental Regatta,FJ,2 Divisions
f22/,washington-fall-open,Washington College,"October 15-16, 2022",Fundamental Regatta,FJ,2 Divisions
f22/,sodus-bay-open,Rochester,"October 15-16, 2022",Fundamental Regatta,420,2 Divisions
f22/,triangle-tango-intercollegiate,North Carolina State,"October 15-16, 2022",Regional Regatta,FJ,2 Divisions
f22/,jefferson-cup,Virginia,"October 15-16, 2022",Regional Regatta,FJ,2 Divisions
f22/,david-lee-arnoff,Hobart & William,"October 15-16, 2022",Regional Regatta,420,Combined
f22/,kathryn-hammond,Texas,"October 15-16, 2022",Regional Regatta,FJ,2 Divisions
f22/,31st-captain-hurst-bowl,Dartmouth,"October 15-16, 2022",Cross Regional Regatta,420,3 Divisions
f22/,2022-truxtun-umsted,Navy,"October 15-16, 2022",Cross Regional Regatta,Z420,2 Divisions
f22/,women-atlantic-coast-dinghy-finals,Kings Point,"October 15-16, 2022",Showcase Regatta,420,2 Divisions
f22/,women-atlantic-coast-dinghy-tournament,NY Maritime,"October 15-16, 2022",Showcase Regatta,420,2 Divisions
f22/,pccsc-match-race-conference,Stanford,"October 15-16, 2022",Conference Championship Regatta,Match Race 3-4,Team
f22/,neisa-match-race,Coast Guard,"October 15-16, 2022",Conference Championship Regatta,J-70,1 Division
f22/,mcsa-match-race,Wisconsin,"October 14, 2022",Conference Championship Regatta,Tartan 10,1 Division
f22/,franklin-lane,Tufts,"October 23, 2022",NOT ALLOWED  In-Conference Regatta,Lark,Team
f22/,ucsd-frosh-soph,UC San Diego,"October 22-23, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,greater-boston-solo,Northeastern,"October 22, 2022",NOT ALLOWED  In-Conference Regatta,Tech (single),Singlehanded
f22/,ucsd-open,UC San Diego,"October 22-23, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,outlaw,Oregon,"October 22-23, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,norman-reid-team-race,Boston College,"October 22, 2022",NOT ALLOWED  In-Conference Regatta,420,Team
f22/,carin-streufert,Minnesota,"October 22-23, 2022",NOT ALLOWED  In-Conference Regatta,Z420,2 Divisions
f22/,saisa-fall-women-sprint,Florida Tech,"October 22, 2022",NOT ALLOWED  In-Conference Regatta,FJ,1 Division
f22/,wisco-womens,Wisconsin,"October 22-23, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,chris-loder,New Hampshire,"October 22-23, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,lake-virginia-invitational,Rollins,"October 22-23, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,cedarfest,Michigan State,"October 22-23, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,yale-women-interconference,Yale,"October 22-23, 2022",NOT ALLOWED  Interconference Regatta,420,2 Divisions
f22/,luce,Washington College,"October 22-23, 2022",Fundamental Regatta,FJ,2 Divisions
f22/,seneca-showdown,Hobart & William,"October 22, 2022",Fundamental Regatta,420,1 Division
f22/,baldwin-wood,Tulane,"October 22, 2022",Fundamental Regatta,420,Combined
f22/,oberg,Northeastern,"October 22-23, 2022",Regional Regatta,FJ,3 Divisions
f22/,2022-mcmillan-cup,Navy,"October 22-23, 2022",Cross Regional Regatta,Navy 44,1 Division
f22/,open-atlantic-coast-tournament,Connecticut College,"October 22-23, 2022",Showcase Regatta,FJ,2 Divisions
f22/,open-atlantic-coast-championships-final,Coast Guard,"October 22-23, 2022",Showcase Regatta,420,2 Divisions
f22/,new-england-fall-dinghy-tournament,New Hampshire,"October 29-30, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,cc-invite,Connecticut College,"October 29, 2022",NOT ALLOWED  In-Conference Regatta,FJ,Combined
f22/,dave-perry,Yale,"October 29, 2022",NOT ALLOWED  In-Conference Regatta,FJ,Team
f22/,dark-night,Tufts,"October 27, 2022",NOT ALLOWED  In-Conference Regatta,Lark,2 Divisions
f22/,nickerson,Tufts,"October 29-30, 2022",NOT ALLOWED  Interconference Regatta,Lark,2 Divisions
f22/,day-2pccsc-fall-women-fleet-race,Stanford,"October 30, 2022",Conference Championship Regatta,FJ,Combined
f22/,saisa-fall-open,Rollins,"October 29-30, 2022",Conference Championship Regatta,FJ,2 Divisions
f22/,victorian-urn,Brown,"October 29-30, 2022",Conference Championship Regatta,FJ,2 Divisions
f22/,pccsc-fall-women-fleet-race-day,Stanford,"October 29, 2022",Conference Championship Regatta,FJ,Combined
f22/,seisa-fall-open,Texas,"October 29-30, 2022",Conference Championship Regatta,FJ,2 Divisions
f22/,schell,Coast Guard,"October 29-30, 2022",Conference Championship Regatta,420,2 Divisions
f22/,maisa-fall-women,Navy,"October 29, 2022",Conference Championship Regatta,FJ/Z420,2 Divisions
f22/,war,NY Maritime,"October 29-30, 2022",Conference Championship Regatta,Z420,2 Divisions
f22/,seisa-fall-women,Texas,"October 29-30, 2022",Conference Championship Regatta,FJ,Combined
f22/,saisa-women,Rollins,"October 28-29, 2022",Conference Championship Regatta,FJ,2 Divisions
f22/,north-north,Washington,"November 5-6, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,mcsa-fall,Chicago,"November 5-6, 2022",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
f22/,2022-kennedy-cup,Navy,"November 5-6, 2022",Cross Regional Regatta,Navy 44,1 Division
f22/,sailing-women-singlehanded-nationals,Old Dominion,"November 5-6, 2022",National Championship Finals Regatta,Laser,Singlehanded
f22/,sailing-singlehanded-nationals,Old Dominion,"November 5-6, 2022",National Championship Finals Regatta,Laser,Singlehanded
f22/,frosh-soph,Western Washington,"November 12-13, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,fall-pcc-jv,UC Santa Barbara,"November 12-13, 2022",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
f22/,fall-pacific-coast,UC Santa Barbara,"November 12-13, 2022",Conference Championship Regatta,FJ,3 Divisions
f22/,2023-rose-bowl,Southern Cal,"January 7-8, 2023",Cross Regional Regatta,FJ,2 Divisions
s23/,peter-wenner-rainbow-invitational,Hawaii,"January 14-15, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,jeff-simon-open,UC San Diego,"January 28-29, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,jeff-simon-women,UC San Diego,"January 28, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,simon-women,UC San Diego,"January 28-29, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,q1-reagatta,Texas,"February 4-5, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,mustang-team-race,Cal Poly,"February 11-12, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,halifax-river-invitational,Embry-Riddle,"February 11, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,south-collegiate-offshore-phrf,Charleston,"February 11-12, 2023",NOT ALLOWED  Interconference Regatta,Catalina 37,1 Division
s23/,scor-phrf,Charleston,"February 11-12, 2023",NOT ALLOWED  Interconference Regatta,Catalina 37,1 Division
s23/,husky-women-fr,Washington,"February 12, 2023",Fundamental Regatta,FJ,Combined
s23/,husky-women-fleet-race,Washington,"February 11, 2023",Fundamental Regatta,FJ,Combined
s23/,harris-kempner,Texas A&M Galveston,"February 11-12, 2023",Regional Regatta,420,2 Divisions
s23/,day-bryson-women-fleet-race,Stanford,"February 19, 2023",NOT ALLOWED  In-Conference Regatta,420,Combined
s23/,bryson-women-fleet-race-day,Stanford,"February 18, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Combined
s23/,top-open,Stanford,"February 18-19, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Combined
s23/,saisa-spring-open-invitational,Eckerd,"February 18-19, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,mustang-open-varsity,Cal Poly,"February 25-26, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,mustang-open-jv,Cal Poly,"February 25-26, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,mustang-women,Cal Poly,"February 25-26, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,saisa-south-spring-tournament-gregg-popp,Embry-Riddle,"February 25, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,saisa-north-spring-tournament,Citadel,"February 25, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,mcintyre-team-race,Stanford,"February 25-26, 2023",NOT ALLOWED  Interconference Regatta,420,Team
s23/,eckerd-interconference,Eckerd,"February 25-26, 2023",NOT ALLOWED  Interconference Regatta,420/FJ,2 Divisions
s23/,mccarthy-cup,Texas,"February 25-26, 2023",Fundamental Regatta,FJ,Team
s23/,usf-women-team-race,South Florida,"February 25-26, 2023",Cross Regional Regatta,FJ,Team
s23/,sharpe-team-race,Brown,"March 5, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,harvard-women-team-race,Harvard,"March 5, 2023",NOT ALLOWED  In-Conference Regatta,Z420,Team
s23/,mcmerrick-cup,Roger Williams,"March 4-5, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,jeff-mixdorf,Western Washington,"March 4-5, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,rhody-riveter,Salve Regina,"March 4-5, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Combined
s23/,old-florida,Florida,"March 4, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,uncw,UNC Wilmington,"March 4, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,mendelblatt-open-saisa-team-race,South Florida,"March 4-5, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,thames-river-team-race,Connecticut College,"March 5, 2023",NOT ALLOWED  Promotional Regatta,FJ,Team
s23/,seawolf-spring-open,Stony Brook,"March 5, 2023",Fundamental Regatta,FJ,Combined
s23/,garner-tullis,Tulane,"March 4-5, 2023",Regional Regatta,Z420,Team
s23/,tom-noble-team-race,Washington College,"March 4-5, 2023",Regional Regatta,FJ,Team
s23/,georgetown-team-race,George Washington/Georgetown,"March 4-5, 2023",Cross Regional Regatta,FJ,Team
s23/,gw-team-race,George Washington/Georgetown,"March 4-5, 2023",Cross Regional Regatta,Z420,Team
s23/,pheobe-corckran-king-women-team-race,Charleston,"March 4-5, 2023",Cross Regional Regatta,FJ,Team
s23/,odu-women-team-race,Old Dominion,"March 4-5, 2023",Cross Regional Regatta,FJ,Team
s23/,icebreaker-invitational,Tufts,"March 12, 2023",NOT ALLOWED  In-Conference Regatta,Lark,2 Divisions
s23/,franny-charles-team-race,MIT,"March 11, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,salve-regina-team-race-invite,Salve Regina,"March 11-12, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,tiger-town,Clemson,"March 11, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,port-la-harbor-cup,Cal Maritime,"March 10-12, 2023",NOT ALLOWED  Promotional Regatta,Catalina 37,1 Division
s23/,st-francis-invitational-north-semis,Cal Maritime,"March 11-12, 2023",Fundamental Regatta,FJ,2 Divisions
s23/,wood-team-race,Harvard,"March 11-12, 2023",Regional Regatta,420/FJ,Team
s23/,john-jackson-team-race,Georgetown,"March 11-12, 2023",Regional Regatta,FJ,Team
s23/,turner-team-race,Citadel,"March 11, 2023",Regional Regatta,420/FJ,Team
s23/,bob-bavier-open-team-race,Charleston,"March 11-12, 2023",Cross Regional Regatta,420/FJ,Team
s23/,st-mary-women-team-race,St. Mary's,"March 11-12, 2023",Cross Regional Regatta,420/FJ,Team
s23/,graham-hall-team-race,Navy,"March 11-12, 2023",Cross Regional Regatta,FJ/Z420,Team
s23/,ivan-geiger-team-race,MIT,"March 18-19, 2023",NOT ALLOWED  In-Conference Regatta,420/FJ,Team
s23/,brown-team-race-invite,Brown,"March 18-19, 2023",NOT ALLOWED  In-Conference Regatta,420/FJ,Team
s23/,bud-morrow-cup,Rollins,"March 18-19, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Combined
s23/,sea-to-sky,Victoria,"March 18-19, 2023",NOT ALLOWED  In-Conference Regatta,FJ,1 Division
s23/,lake-norman-open,Wake Forest,"March 18, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,2023-j70-invite,Coast Guard,"March 18-19, 2023",NOT ALLOWED  Promotional Regatta,J-70,1 Division
s23/,central-series,Mass Maritime,"March 19, 2023",Regional Regatta,FJ,2 Divisions
s23/,washington-team-race,Washington College,"March 18-19, 2023",Regional Regatta,FJ,Team
s23/,south-ne-team-race,Connecticut College,"March 18-19, 2023",Cross Regional Regatta,420/FJ,Team
s23/,navy-women-spring-fleet-race,Navy,"March 18-19, 2023",Cross Regional Regatta,Z420,2 Divisions
s23/,st-mary-team-race-inter-conference,St. Mary's,"March 18-19, 2023",Cross Regional Regatta,420/FJ,Team
s23/,central-series-msm,Mass Maritime,"March 26, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,saisa-spring-women-open,Jacksonville,"March 26, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,staake,Boston University,"March 25-26, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Team
s23/,team-racing-invite,Harvard,"March 25-26, 2023",NOT ALLOWED  In-Conference Regatta,420/FJ,Team
s23/,2023-carolina,U South Carolina,"March 25, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,harpswell-sound-team-race,Bowdoin,"March 25-26, 2023",NOT ALLOWED  In-Conference Regatta,420,Team
s23/,pccsc-south-designate-semis,Southern Cal,"March 25-26, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,2023-florida,Jacksonville,"March 25, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,tennessee-alabama-georgia-tag,Tennessee,"March 25, 2023",NOT ALLOWED  In-Conference Regatta,420,2 Divisions
s23/,hanbury,Christopher Newport,"March 25-26, 2023",NOT ALLOWED  Two-Conference Regatta,420/FJ,2 Divisions
s23/,cga-j70-invite,Coast Guard,"March 25-26, 2023",NOT ALLOWED  Promotional Regatta,J-70,1 Division
s23/,jan-friis-team-race,Roger Williams,"March 25-26, 2023",NOT ALLOWED  Interconference Regatta,420/FJ,Team
s23/,stony-brook-cup,Stony Brook,"March 25-26, 2023",Fundamental Regatta,FJ,2 Divisions
s23/,dillon-womens-tr,Tufts,"March 25-26, 2023",Cross Regional Regatta,Lark,Team
s23/,jen-harris-team-race,Navy,"March 25-26, 2023",Cross Regional Regatta,420,Team
s23/,admiral-moore-open-team-race,Kings Point,"March 25-26, 2023",Cross Regional Regatta,FJ/Z420,Team
s23/,aaron-szambecki-team-race,Old Dominion,"March 25-26, 2023",Cross Regional Regatta,FJ/Z420,Team
s23/,sunday-salve-regina-invite,Salve Regina,"April 2, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,keelhauler-open,Cal Maritime,"April 1-2, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Combined
s23/,indian-river-invitational,Florida Tech,"April 1, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,2023-cga-j70-invite,Coast Guard,"April 1-2, 2023",NOT ALLOWED  Interconference Regatta,J-70,1 Division
s23/,connecticut-valley-dinghy,Coast Guard,"April 1-2, 2023",NOT ALLOWED  Interconference Regatta,420,2 Divisions
s23/,nelson-roltsch-scrimmage,Tulane,"April 2, 2023",Scrimmage Regatta,Z420,1 Division
s23/,spring-open,William and Mary,"April 1-2, 2023",Fundamental Regatta,FJ,2 Divisions
s23/,women-staake-team-race,Tufts,"April 1-2, 2023",Fundamental Regatta,Lark,Team
s23/,delaware-river-dinghy,Princeton,"April 1-2, 2023",Fundamental Regatta,420,2 Divisions
s23/,laker-showdown,Grand Valley State,"April 1-2, 2023",Fundamental Regatta,420,2 Divisions
s23/,40th-lynne-marchiando-cardinal-red-team-race,MIT,"April 1-2, 2023",Cross Regional Regatta,420,Team
s23/,40th-grey-lynne-marchiando-team-races,MIT,"April 1-2, 2023",Cross Regional Regatta,420/FJ,Team
s23/,dellenbaugh-women-team-race,Brown,"April 1-2, 2023",Cross Regional Regatta,420/FJ,Team
s23/,finger-lakes-women-team-race,Cornell,"April 1-2, 2023",Cross Regional Regatta,FJ,Team
s23/,nelson-roltsch-team-race,Tulane,"April 1-2, 2023",Cross Regional Regatta,Z420,Team
s23/,mcsa-women-fleet-race,Michigan,"April 1-2, 2023",Conference Championship Regatta,FJ,2 Divisions
s23/,mcsa-women-team-race,Michigan,"March 31 - April 1, 2023",Conference Championship Regatta,FJ,Team
s23/,alymers,Salve Regina,"April 9, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Combined
s23/,mystic-lake-team-racing-invite,Tufts,"April 8-9, 2023",NOT ALLOWED  In-Conference Regatta,Lark,Team
s23/,new-england-dinghy-tournament,Mass Maritime,"April 8, 2023",NOT ALLOWED  In-Conference Regatta,FJ,2 Divisions
s23/,south-fleet-race-ewenson,Rhode Island,"April 8-9, 2023",NOT ALLOWED  In-Conference Regatta,FJ,Combined
